,sentence_no,word,POS_Tags
13848,605,that,DT
13849,605,high-souled,JJ
13850,605,one,CD
13851,605,",",","
13852,605,restrained,VBN
13853,605,duly,RB
13854,605,",",","
13855,605,then,RB
13856,605,rose,VBD
13857,605,up,RB
13858,605,.,.
13859,606,Those,DT
13860,606,parts,NNS
13861,606,of,IN
13862,606,the,DT
13863,606,body,NN
13864,606,of,IN
13865,606,Santanu,NNP
13866,606,',POS
13867,606,s,POS
13868,606,son,NN
13869,606,",",","
13870,606,in,IN
13871,606,consequence,NN
13872,606,of,IN
13873,606,the,DT
13874,606,adoption,NN
13875,606,",",","
13876,606,of,IN
13877,606,Yoga,NNP
13878,606,",",","
13879,606,from,IN
13880,606,which,WDT
13881,606,the,DT
13882,606,life-breaths,NNS
13883,606,went,VBD
13884,606,up,RP
13885,606,",",","
13886,606,became,VBD
13887,606,soreless,JJ
13888,606,one,CD
13889,606,after,IN
13890,606,another,DT
13891,606,.,.
13892,607,In,IN
13893,607,the,DT
13894,607,midst,NN
13895,607,of,IN
13896,607,those,DT
13897,607,high-souled,JJ
13898,607,persons,NNS
13899,607,",",","
13900,607,including,VBG
13901,607,those,DT
13902,607,great,JJ
13903,607,Rishis,NNPS
13904,607,with,IN
13905,607,Vyasa,NNP
13906,607,at,IN
13907,607,their,PRP$
13908,607,head,NN
13909,607,",",","
13910,607,the,DT
13911,607,sight,NN
13912,607,seemed,VBD
13913,607,to,TO
13914,607,be,VB
13915,607,a,DT
13916,607,strange,JJ
13917,607,one,NN
13918,607,",",","
13919,607,O,UH
13920,607,king,NN
13921,607,.,.
13922,608,Within,IN
13923,608,a,DT
13924,608,short,JJ
13925,608,time,NN
13926,608,",",","
13927,608,the,DT
13928,608,entire,JJ
13929,608,body,NN
13930,608,of,IN
13931,608,Bhishma,NNP
13932,608,became,VBD
13933,608,shaftless,JJ
13934,608,and,CC
13935,608,soreless,JJ
13936,608,.,.
13937,609,Beholding,VBG
13938,609,it,PRP
13939,609,",",","
13940,609,all,PDT
13941,609,those,DT
13942,609,distinguished,VBN
13943,609,personages,NNS
13944,609,with,IN
13945,609,Vasudeva,NNP
13946,609,at,IN
13947,609,their,PRP$
13948,609,head,NN
13949,609,",",","
13950,609,and,CC
13951,609,all,PDT
13952,609,the,DT
13953,609,ascetics,NNS
13954,609,with,IN
13955,609,Vyasa,NNP
13956,609,",",","
13957,609,became,VBD
13958,609,filled,VBN
13959,609,with,IN
13960,609,wonder,NN
13961,609,.,.
13962,610,The,DT
13963,610,life-breaths,NNS
13964,610,",",","
13965,610,restrained,VBN
13966,610,and,CC
13967,610,unable,JJ
13968,610,to,TO
13969,610,escape,VB
13970,610,through,IN
13971,610,any,DT
13972,610,of,IN
13973,610,the,DT
13974,610,outlets,NNS
13975,610,",",","
13976,610,at,IN
13977,610,last,RB
13978,610,pierced,VBN
13979,610,through,IN
13980,610,the,DT
13981,610,crown,NN
13982,610,of,IN
13983,610,the,DT
13984,610,head,NN
13985,610,and,CC
13986,610,proceeded,VBD
13987,610,upwards,RB
13988,610,to,IN
13989,610,heaven,NNP
13990,610,.,.
13991,611,The,DT
13992,611,celestial,JJ
13993,611,kettle-drums,NNS
13994,611,began,VBD
13995,611,to,TO
13996,611,play,VB
13997,611,and,CC
13998,611,floral,JJ
13999,611,showers,NNS
14000,611,were,VBD
14001,611,rained,VBN
14002,611,down,RP
14003,611,.,.
14004,612,The,DT
14005,612,Siddhas,NNP
14006,612,and,CC
14007,612,regenerate,VBP
14008,612,Rishis,NNP
14009,612,",",","
14010,612,filled,VBN
14011,612,with,IN
14012,612,delight,NN
14013,612,",",","
14014,612,exclaimed,VBD
14015,612,",",","
14016,612,'',''
14017,612,Excellent,JJ
14018,612,",",","
14019,612,Excellent,JJ
14020,612,!,.
14021,612,'',''
14022,613,The,DT
14023,613,life-breaths,NNS
14024,613,of,IN
14025,613,Bhishma,NNP
14026,613,",",","
14027,613,piercing,VBG
14028,613,through,IN
14029,613,the,DT
14030,613,crown,NN
14031,613,of,IN
14032,613,his,PRP$
14033,613,head,NN
14034,613,",",","
14035,613,shot,VBD
14036,613,up,RB
14037,613,through,IN
14038,613,the,DT
14039,613,welkin,NN
14040,613,like,IN
14041,613,a,DT
14042,613,large,JJ
14043,613,meteor,NN
14044,613,and,CC
14045,613,soon,RB
14046,613,became,VBD
14047,613,invisible,JJ
14048,613,.,.
14049,614,Even,RB
14050,614,thus,RB
14051,614,",",","
14052,614,O,UH
14053,614,great,JJ
14054,614,king,NN
14055,614,",",","
14056,614,did,VBD
14057,614,Santanu,NNP
14058,614,',POS
14059,614,s,POS
14060,614,son,NN
14061,614,",",","
14062,614,that,DT
14063,614,pillar,NN
14064,614,of,IN
14065,614,Bharata,NNP
14066,614,',POS
14067,614,s,NN
14068,614,race,NN
14069,614,",",","
14070,614,united,VBD
14071,614,himself,PRP
14072,614,with,IN
14073,614,eternity,NN
14074,614,.,.
14075,615,Then,RB
14076,615,the,DT
14077,615,high-souled,JJ
14078,615,Pandavas,NNP
14079,615,and,CC
14080,615,Vidura,NNP
14081,615,",",","
14082,615,taking,VBG
14083,615,a,DT
14084,615,large,JJ
14085,615,quantity,NN
14086,615,of,IN
14087,615,wood,NN
14088,615,and,CC
14089,615,diverse,JJ
14090,615,kinds,NNS
14091,615,of,IN
14092,615,fragrant,JJ
14093,615,scents,NNS
14094,615,",",","
14095,615,made,VBD
14096,615,a,DT
14097,615,funeral,JJ
14098,615,pyre,NN
14099,615,.,.
14100,616,Yuyutsu,NNP
14101,616,and,CC
14102,616,others,NNS
14103,616,stood,VBD
14104,616,as,IN
14105,616,spectators,NNS
14106,616,of,IN
14107,616,the,DT
14108,616,preparations,NNS
14109,616,.,.
14110,617,Then,RB
14111,617,Yudhishthira,NNP
14112,617,and,CC
14113,617,the,DT
14114,617,high-souled,JJ
14115,617,Vidura,NNP
14116,617,wrapped,VBD
14117,617,Bhishma,NNP
14118,617,',POS
14119,617,s,POS
14120,617,body,NN
14121,617,with,IN
14122,617,silken,JJ
14123,617,cloth,NN
14124,617,and,CC
14125,617,floral,JJ
14126,617,garlands,NNS
14127,617,.,.
14128,618,Yuyutsu,NNP
14129,618,held,VBD
14130,618,an,DT
14131,618,excellent,JJ
14132,618,umbrella,NN
14133,618,",",","
14134,618,over,IN
14135,618,it,PRP
14136,618,Bhimasena,NNP
14137,618,and,CC
14138,618,Arjuna,NNP
14139,618,both,DT
14140,618,held,VBD
14141,618,in,IN
14142,618,their,PRP$
14143,618,hands,NNS
14144,618,a,DT
14145,618,couple,NN
14146,618,of,IN
14147,618,yak-tails,NNS
14148,618,of,IN
14149,618,pure,JJ
14150,618,white,NN
14151,618,.,.
14152,619,The,DT
14153,619,two,CD
14154,619,sons,NNS
14155,619,of,IN
14156,619,Madri,NNP
14157,619,held,VBD
14158,619,two,CD
14159,619,head-gears,NNS
14160,619,in,IN
14161,619,their,PRP$
14162,619,hands,NNS
14163,619,.,.
14164,620,Yudhishthira,NNP
14165,620,and,CC
14166,620,Dhritarashtra,NNP
14167,620,stood,VBD
14168,620,at,IN
14169,620,the,DT
14170,620,feet,NNS
14171,620,of,IN
14172,620,the,DT
14173,620,lord,NN
14174,620,of,IN
14175,620,the,DT
14176,620,Kurus,NNPS
14177,620,",",","
14178,620,taking,VBG
14179,620,up,RP
14180,620,palmyra,NN
14181,620,fans,NNS
14182,620,",",","
14183,620,stood,VBD
14184,620,around,IN
14185,620,the,DT
14186,620,body,NN
14187,620,and,CC
14188,620,began,VBD
14189,620,to,TO
14190,620,fan,VB
14191,620,it,PRP
14192,620,softly,RB
14193,620,.,.
14194,621,The,DT
14195,621,Pitri,NNP
14196,621,sacrifice,NN
14197,621,of,IN
14198,621,the,DT
14199,621,high-souled,JJ
14200,621,Bhishma,NNP
14201,621,was,VBD
14202,621,then,RB
14203,621,duly,RB
14204,621,performed,VBN
14205,621,.,.
14206,622,Many,JJ
14207,622,libations,NNS
14208,622,were,VBD
14209,622,poured,VBN
14210,622,upon,IN
14211,622,the,DT
14212,622,sacred,JJ
14213,622,fire,NN
14214,622,.,.
14215,623,The,DT
14216,623,singers,NNS
14217,623,of,IN
14218,623,Samans,NNP
14219,623,sang,VBD
14220,623,many,JJ
14221,623,Samans,NNPS
14222,623,.,.
14223,624,Then,RB
14224,624,covering,VBG
14225,624,the,DT
14226,624,body,NN
14227,624,of,IN
14228,624,Ganga,NNP
14229,624,',POS
14230,624,s,POS
14231,624,son,NN
14232,624,with,IN
14233,624,sandal,NN
14234,624,wood,NN
14235,624,and,CC
14236,624,black,JJ
14237,624,aloe,NN
14238,624,and,CC
14239,624,the,DT
14240,624,bark,NN
14241,624,wood,NN
14242,624,",",","
14243,624,other,JJ
14244,624,fragrant,JJ
14245,624,fuel,NN
14246,624,",",","
14247,624,and,CC
14248,624,setting,VBG
14249,624,fire,NN
14250,624,to,IN
14251,624,the,DT
14252,624,same,JJ
14253,624,",",","
14254,624,the,DT
14255,624,Kurus,NNPS
14256,624,with,IN
14257,624,Dhritarashtra,NNP
14258,624,and,CC
14259,624,others,NNS
14260,624,",",","
14261,624,stood,VBD
14262,624,on,IN
14263,624,the,DT
14264,624,right,JJ
14265,624,sight,NN
14266,624,of,IN
14267,624,the,DT
14268,624,funeral,JJ
14269,624,pyre,NN
14270,624,.,.
14271,625,Those,DT
14272,625,foremost,JJ
14273,625,ones,NNS
14274,625,of,IN
14275,625,Kuru,NNP
14276,625,',POS
14277,625,s,POS
14278,625,race,NN
14279,625,",",","
14280,625,having,VBG
14281,625,thus,RB
14282,625,cremated,VBN
14283,625,the,DT
14284,625,body,NN
14285,625,of,IN
14286,625,the,DT
14287,625,son,NN
14288,625,of,IN
14289,625,Ganga,NNP
14290,625,",",","
14291,625,proceeded,VBD
14292,625,to,IN
14293,625,the,DT
14294,625,sacred,JJ
14295,625,Bhagirathi,NNP
14296,625,",",","
14297,625,accompanied,VBN
14298,625,by,IN
14299,625,the,DT
14300,625,Rishis,NNPS
14301,625,.,.
14302,626,They,PRP
14303,626,were,VBD
14304,626,followed,VBN
14305,626,by,IN
14306,626,Vyasa,NNP
14307,626,",",","
14308,626,by,IN
14309,626,Narada,NNP
14310,626,",",","
14311,626,by,IN
14312,626,Asita,NNP
14313,626,",",","
14314,626,by,IN
14315,626,Krishna,NNP
14316,626,",",","
14317,626,by,IN
14318,626,the,DT
14319,626,ladies,NNS
14320,626,of,IN
14321,626,the,DT
14322,626,Bharata,NNP
14323,626,race,NN
14324,626,",",","
14325,626,as,IN
14326,626,also,RB
14327,626,by,IN
14328,626,such,JJ
14329,626,of,IN
14330,626,the,DT
14331,626,citizens,NNS
14332,626,of,IN
14333,626,Hastinapore,NNP
14334,626,as,IN
14335,626,had,VBD
14336,626,come,VBN
14337,626,to,IN
14338,626,the,DT
14339,626,place,NN
14340,626,.,.
14341,627,All,DT
14342,627,of,IN
14343,627,them,PRP
14344,627,",",","
14345,627,arrived,VBD
14346,627,at,IN
14347,627,the,DT
14348,627,sacred,JJ
14349,627,river,NN
14350,627,",",","
14351,627,duly,RB
14352,627,offered,VBD
14353,627,oblation,NN
14354,627,of,IN
14355,627,water,NN
14356,627,unto,IN
14357,627,the,DT
14358,627,high-souled,JJ
14359,627,son,NN
14360,627,of,IN
14361,627,Ganga,NNP
14362,627,.,.
14363,628,The,DT
14364,628,goddess,NN
14365,628,Bhagirathi,NNP
14366,628,",",","
14367,628,after,IN
14368,628,those,DT
14369,628,oblations,NNS
14370,628,of,IN
14371,628,water,NN
14372,628,had,VBD
14373,628,been,VBN
14374,628,offered,VBN
14375,628,by,IN
14376,628,them,PRP
14377,628,unto,IN
14378,628,her,PRP$
14379,628,son,NN
14380,628,",",","
14381,628,rose,VBD
14382,628,up,RP
14383,628,from,IN
14384,628,the,DT
14385,628,stream,NN
14386,628,",",","
14387,628,weeping,VBG
14388,628,and,CC
14389,628,distracted,VBN
14390,628,by,IN
14391,628,sorrow,NN
14392,628,.,.
14393,629,In,IN
14394,629,the,DT
14395,629,midst,NN
14396,629,of,IN
14397,629,her,PRP$
14398,629,lamentations,NNS
14399,629,",",","
14400,629,she,PRP
14401,629,addressed,VBD
14402,629,the,DT
14403,629,Kurus,NNPS
14404,629,",",","
14405,629,``,``
14406,629,Ye,NNP
14407,629,sinless,NNS
14408,629,ones,NNS
14409,629,",",","
14410,629,listen,VB
14411,629,to,IN
14412,629,me,PRP
14413,629,as,IN
14414,629,I,PRP
14415,629,say,VBP
14416,629,unto,IN
14417,629,you,PRP
14418,629,all,DT
14419,629,that,WDT
14420,629,occurred,VBD
14421,629,(,:
14422,629,with,IN
14423,629,respect,NN
14424,629,to,IN
14425,629,my,PRP$
14426,629,son,NN
14427,629,),-RRB-
14428,629,.,.
14429,630,Possessed,VBN
14430,630,of,IN
14431,630,royal,JJ
14432,630,conduct,NN
14433,630,and,CC
14434,630,disposition,NN
14435,630,",",","
14436,630,and,CC
14437,630,endued,VBN
14438,630,with,IN
14439,630,wisdom,NN
14440,630,and,CC
14441,630,high,JJ
14442,630,birth,NN
14443,630,",",","
14444,630,my,PRP$
14445,630,son,NN
14446,630,was,VBD
14447,630,the,DT
14448,630,benefactor,NN
14449,630,of,IN
14450,630,all,PDT
14451,630,the,DT
14452,630,seniors,NNS
14453,630,of,IN
14454,630,his,PRP$
14455,630,race,NN
14456,630,.,.
14457,631,He,PRP
14458,631,was,VBD
14459,631,devoted,JJ
14460,631,to,IN
14461,631,his,PRP$
14462,631,sire,NN
14463,631,and,CC
14464,631,was,VBD
14465,631,of,IN
14466,631,high,JJ
14467,631,vows,NNS
14468,631,.,.
14469,632,He,PRP
14470,632,could,MD
14471,632,not,RB
14472,632,be,VB
14473,632,vanquished,VBN
14474,632,by,IN
14475,632,even,RB
14476,632,Rama,NNP
14477,632,of,IN
14478,632,Jamadagni,NNP
14479,632,',POS
14480,632,s,POS
14481,632,race,NN
14482,632,with,IN
14483,632,his,PRP$
14484,632,celestial,JJ
14485,632,weapons,NNS
14486,632,of,IN
14487,632,great,JJ
14488,632,energy,NN
14489,632,.,.
14490,633,Alas,UH
14491,633,",",","
14492,633,that,DT
14493,633,hero,NN
14494,633,has,VBZ
14495,633,been,VBN
14496,633,slain,VBN
14497,633,by,IN
14498,633,Sikhandin,NNP
14499,633,.,.
14500,634,Ye,NNP
14501,634,kings,NNS
14502,634,",",","
14503,634,without,IN
14504,634,doubt,NN
14505,634,",",","
14506,634,my,PRP$
14507,634,heart,NN
14508,634,is,VBZ
14509,634,made,VBN
14510,634,of,IN
14511,634,adamant,JJ
14512,634,",",","
14513,634,for,CC
14514,634,it,PRP
14515,634,does,VBZ
14516,634,not,RB
14517,634,break,VB
14518,634,even,RB
14519,634,at,IN
14520,634,the,DT
14521,634,disappearance,NN
14522,634,of,IN
14523,634,that,DT
14524,634,son,NN
14525,634,from,IN
14526,634,my,PRP$
14527,634,sight,NN
14528,634,!,.
14529,635,At,IN
14530,635,the,DT
14531,635,Self,NN
14532,635,choice,NN
14533,635,at,IN
14534,635,Kasi,NNP
14535,635,",",","
14536,635,he,PRP
14537,635,vanquished,VBD
14538,635,on,IN
14539,635,a,DT
14540,635,single,JJ
14541,635,car,NN
14542,635,the,DT
14543,635,assembled,VBD
14544,635,Kshatriyas,NNP
14545,635,and,CC
14546,635,ravished,VBD
14547,635,the,DT
14548,635,three,CD
14549,635,princesses,NNS
14550,635,(,:
14551,635,for,IN
14552,635,his,PRP$
14553,635,step-brother,NN
14554,635,Vichitravirya,NNP
14555,635,),-RRB-
14556,635,!,.
14557,636,There,EX
14558,636,was,VBD
14559,636,no,DT
14560,636,one,NN
14561,636,on,IN
14562,636,earth,NN
14563,636,that,WDT
14564,636,equalled,VBD
14565,636,him,PRP
14566,636,in,IN
14567,636,might,NN
14568,636,.,.
14569,637,Alas,UH
14570,637,",",","
14571,637,my,PRP$
14572,637,heart,NN
14573,637,does,VBZ
14574,637,not,RB
14575,637,break,VB
14576,637,upon,IN
14577,637,hearing,VBG
14578,637,the,DT
14579,637,slaughter,NN
14580,637,of,IN
14581,637,that,DT
14582,637,son,NN
14583,637,of,IN
14584,637,mine,PRP
14585,637,by,IN
14586,637,Sikhandin,NNP
14587,637,!,.
14588,637,'',''
14589,638,The,DT
14590,638,puissant,JJ
14591,638,Krishna,NNP
14592,638,",",","
14593,638,hearing,VBG
14594,638,the,DT
14595,638,goddess,NN
14596,638,of,IN
14597,638,the,DT
14598,638,great,JJ
14599,638,river,NN
14600,638,indulging,VBG
14601,638,in,IN
14602,638,these,DT
14603,638,lamentations,NNS
14604,638,consoled,VBD
14605,638,her,PRP
14606,638,with,IN
14607,638,many,JJ
14608,638,soothing,JJ
14609,638,words,NNS
14610,638,.,.
14611,639,Krishna,NNP
14612,639,said,VBD
14613,639,",",","
14614,639,``,``
14615,639,O,UH
14616,639,amiable,JJ
14617,639,one,NN
14618,639,",",","
14619,639,be,VB
14620,639,comforted,VBN
14621,639,.,.
14622,640,Do,VB
14623,640,not,RB
14624,640,yield,VB
14625,640,to,IN
14626,640,grief,NN
14627,640,",",","
14628,640,O,UH
14629,640,thou,NN
14630,640,of,IN
14631,640,beautiful,JJ
14632,640,features,NNS
14633,640,!,.
14634,641,Without,IN
14635,641,doubt,NN
14636,641,",",","
14637,641,thy,DT
14638,641,son,NN
14639,641,has,VBZ
14640,641,gone,VBN
14641,641,to,IN
14642,641,the,DT
14643,641,highest,JJS
14644,641,region,NN
14645,641,of,IN
14646,641,felicity,NN
14647,641,!,.
14648,642,He,PRP
14649,642,was,VBD
14650,642,one,CD
14651,642,of,IN
14652,642,the,DT
14653,642,Vasus,NNP
14654,642,of,IN
14655,642,great,JJ
14656,642,energy,NN
14657,642,.,.
14658,643,Through,IN
14659,643,a,DT
14660,643,curse,NN
14661,643,",",","
14662,643,O,UH
14663,643,thou,NN
14664,643,of,IN
14665,643,beautiful,JJ
14666,643,features,NNS
14667,643,",",","
14668,643,he,PRP
14669,643,had,VBD
14670,643,to,TO
14671,643,take,VB
14672,643,birth,NN
14673,643,among,IN
14674,643,men,NNS
14675,643,.,.
14676,644,It,PRP
14677,644,behoveth,VBP
14678,644,thee,PRP
14679,644,not,RB
14680,644,to,TO
14681,644,grieve,VB
14682,644,for,IN
14683,644,him,PRP
14684,644,.,.
14685,645,Agreeably,RB
14686,645,to,IN
14687,645,Kshatriya,NNP
14688,645,duties,NNS
14689,645,",",","
14690,645,he,PRP
14691,645,was,VBD
14692,645,slain,VBN
14693,645,by,IN
14694,645,Dhananjaya,NNP
14695,645,on,IN
14696,645,the,DT
14697,645,field,NN
14698,645,of,IN
14699,645,battle,NN
14700,645,while,IN
14701,645,engaged,JJ
14702,645,in,IN
14703,645,battle,NN
14704,645,.,.
14705,646,He,PRP
14706,646,has,VBZ
14707,646,not,RB
14708,646,been,VBN
14709,646,slain,VBN
14710,646,",",","
14711,646,O,UH
14712,646,goddess,NN
14713,646,",",","
14714,646,by,IN
14715,646,Sikhandin,NNP
14716,646,.,.
14717,647,The,DT
14718,647,very,JJ
14719,647,chief,NN
14720,647,of,IN
14721,647,the,DT
14722,647,celestials,NNS
14723,647,himself,PRP
14724,647,could,MD
14725,647,not,RB
14726,647,slay,VB
14727,647,Bhishma,NNP
14728,647,in,IN
14729,647,battle,NN
14730,647,when,WRB
14731,647,he,PRP
14732,647,stood,VBD
14733,647,with,IN
14734,647,stretched,JJ
14735,647,bow,NN
14736,647,in,IN
14737,647,hand,NN
14738,647,.,.
14739,648,O,UH
14740,648,thou,RB
14741,648,of,IN
14742,648,beautiful,JJ
14743,648,face,NN
14744,648,",",","
14745,648,thy,PRP$
14746,648,son,NN
14747,648,has,VBZ
14748,648,",",","
14749,648,in,IN
14750,648,felicity,NN
14751,648,",",","
14752,648,gone,VBN
14753,648,to,IN
14754,648,heaven,NNP
14755,648,.,.
14756,649,All,PDT
14757,649,the,DT
14758,649,gods,NNS
14759,649,assembled,VBD
14760,649,together,RB
14761,649,could,MD
14762,649,not,RB
14763,649,slay,VB
14764,649,him,PRP
14765,649,in,IN
14766,649,battle,NN
14767,649,.,.
14768,650,Do,VB
14769,650,not,RB
14770,650,",",","
14771,650,therefore,RB
14772,650,",",","
14773,650,O,UH
14774,650,goddess,NN
14775,650,Ganga,NNP
14776,650,",",","
14777,650,grieve,VBP
14778,650,for,IN
14779,650,that,DT
14780,650,son,NN
14781,650,of,IN
14782,650,Kuru,NNP
14783,650,',POS
14784,650,s,NN
14785,650,race,NN
14786,650,.,.
14787,651,He,PRP
14788,651,was,VBD
14789,651,one,CD
14790,651,of,IN
14791,651,the,DT
14792,651,Vasus,NNP
14793,651,",",","
14794,651,O,UH
14795,651,goddess,NN
14796,651,!,.
14797,652,Thy,DT
14798,652,son,NN
14799,652,has,VBZ
14800,652,gone,VBN
14801,652,to,IN
14802,652,heaven,NNP
14803,652,.,.
14804,653,Let,VB
14805,653,the,DT
14806,653,fever,NN
14807,653,of,IN
14808,653,thy,DT
14809,653,heart,NN
14810,653,be,VB
14811,653,dispelled,VBN
14812,653,.,.
14813,653,'',''
14814,653,',''
14815,654,``,``
14816,654,Vaisampayana,NNP
14817,654,continued,VBD
14818,654,",",","
14819,654,',''
14820,654,That,DT
14821,654,foremost,JJ
14822,654,of,IN
14823,654,all,DT
14824,654,rivers,NNS
14825,654,",",","
14826,654,thus,RB
14827,654,addressed,VBN
14828,654,by,IN
14829,654,Krishna,NNP
14830,654,and,CC
14831,654,Vyasa,NNP
14832,654,",",","
14833,654,cast,VBD
14834,654,off,RP
14835,654,her,PRP$
14836,654,grief,NN
14837,654,",",","
14838,654,O,UH
14839,654,great,JJ
14840,654,king,NN
14841,654,",",","
14842,654,and,CC
14843,654,became,VBD
14844,654,restored,JJ
14845,654,to,IN
14846,654,equanimity,NN
14847,654,.,.
14848,655,All,PDT
14849,655,the,DT
14850,655,kings,NNS
14851,655,there,RB
14852,655,present,JJ
14853,655,",",","
14854,655,headed,VBN
14855,655,by,IN
14856,655,Krishna,NNP
14857,655,",",","
14858,655,O,UH
14859,655,monarch,NN
14860,655,",",","
14861,655,having,VBG
14862,655,honoured,VBN
14863,655,that,DT
14864,655,goddess,NN
14865,655,duly,RB
14866,655,",",","
14867,655,received,VBD
14868,655,her,PRP$
14869,655,permission,NN
14870,655,to,TO
14871,655,depart,VB
14872,655,from,IN
14873,655,her,PRP$
14874,655,banks,NNS
14875,655,.,.
14876,655,',''
14877,655,'',''
14878,656,The,DT
14879,656,end,NN
14880,656,of,IN
14881,656,Anusasana,NNP
14882,656,Parva,NNP
14883,656,.,.
14884,657,FOOTNOTES,NNS
14885,657,1,CD
14886,657,.,.
14887,658,The,DT
14888,658,commentator,NN
14889,658,explains,VBZ
14890,658,this,DT
14891,658,passage,NN
14892,658,by,IN
14893,658,the,DT
14894,658,illustration,NN
14895,658,that,IN
14896,658,in,IN
14897,658,the,DT
14898,658,act,NN
14899,658,of,IN
14900,658,felling,VBG
14901,658,a,DT
14902,658,tree,NN
14903,658,the,DT
14904,658,effect,NN
14905,658,is,VBZ
14906,658,produced,VBN
14907,658,by,IN
14908,658,the,DT
14909,658,intermediate,JJ
14910,658,act,NN
14911,658,of,IN
14912,658,raising,VBG
14913,658,the,DT
14914,658,axe,NN
14915,658,by,IN
14916,658,some,DT
14917,658,sentient,JJ
14918,658,agent,NN
14919,658,",",","
14920,658,but,CC
14921,658,that,IN
14922,658,in,IN
14923,658,the,DT
14924,658,case,NN
14925,658,of,IN
14926,658,the,DT
14927,658,burning,NN
14928,658,of,IN
14929,658,a,DT
14930,658,forest,NN
14931,658,",",","
14932,658,the,DT
14933,658,fire,NN
14934,658,is,VBZ
14935,658,produced,VBN
14936,658,by,IN
14937,658,the,DT
14938,658,friction,NN
14939,658,of,IN
14940,658,the,DT
14941,658,dry,JJ
14942,658,branches,NNS
14943,658,of,IN
14944,658,trees,NNS
14945,658,without,IN
14946,658,the,DT
14947,658,intervention,NN
14948,658,of,IN
14949,658,any,DT
14950,658,sentient,JJ
14951,658,agent,NN
14952,658,.,.
14953,659,2,LS
14954,659,.,.
14955,660,Even,RB
14956,660,as,IN
14957,660,the,DT
14958,660,wind,NN
14959,660,indicates,VBZ
14960,660,the,DT
14961,660,dry,JJ
14962,660,twigs,NNS
14963,660,to,TO
14964,660,ignite,VB
14965,660,",",","
14966,660,adds,VBZ
14967,660,the,DT
14968,660,commentator,NN
14969,660,.,.
14970,661,3,LS
14971,661,.,.
14972,662,Literally,RB
14973,662,",",","
14974,662,the,DT
14975,662,releaser,NN
14976,662,from,IN
14977,662,bonds,NNS
14978,662,.,.
14979,663,4,LS
14980,663,.,.
14981,664,Refers,VBZ
14982,664,to,IN
14983,664,the,DT
14984,664,curse,NN
14985,664,pronounced,VBN
14986,664,on,IN
14987,664,Viswamitra,NNP
14988,664,by,IN
14989,664,the,DT
14990,664,son,NN
14991,664,of,IN
14992,664,Vasishtha,NNP
14993,664,",",","
14994,664,when,WRB
14995,664,the,DT
14996,664,former,JJ
14997,664,acted,VBD
14998,664,as,IN
14999,664,the,DT
15000,664,priest,NN
15001,664,of,IN
15002,664,Trisanku,NNP
15003,664,.,.
15004,665,The,DT
15005,665,curse,NN
15006,665,was,VBD
15007,665,that,IN
15008,665,Viswamitra,NNP
15009,665,would,MD
15010,665,partake,VB
15011,665,of,IN
15012,665,canine,NN
15013,665,flesh,NN
15014,665,by,IN
15015,665,officiating,VBG
15016,665,as,IN
15017,665,the,DT
15018,665,priest,NN
15019,665,of,IN
15020,665,one,CD
15021,665,who,WP
15022,665,himself,PRP
15023,665,was,VBD
15024,665,the,DT
15025,665,partaker,NN
15026,665,of,IN
15027,665,such,JJ
15028,665,flesh,NN
15029,665,.,.
15030,666,It,PRP
15031,666,is,VBZ
15032,666,said,VBN
15033,666,that,IN
15034,666,at,IN
15035,666,a,DT
15036,666,time,NN
15037,666,of,IN
15038,666,great,JJ
15039,666,scarcity,NN
15040,666,",",","
15041,666,Viswamitra,NNP
15042,666,was,VBD
15043,666,obliged,VBN
15044,666,to,TO
15045,666,resort,VB
15046,666,to,IN
15047,666,dog,NN
15048,666,',''
15049,666,s,POS
15050,666,flesh,NN
15051,666,for,IN
15052,666,food,NN
15053,666,",",","
15054,666,and,CC
15055,666,that,IN
15056,666,as,IN
15057,666,he,PRP
15058,666,was,VBD
15059,666,about,JJ
15060,666,to,TO
15061,666,cook,VB
15062,666,it,PRP
15063,666,",",","
15064,666,Indra,NNP
15065,666,pounced,VBD
15066,666,upon,IN
15067,666,it,PRP
15068,666,and,CC
15069,666,took,VBD
15070,666,it,PRP
15071,666,away,RB
15072,666,.,.
15073,667,5,LS
15074,667,.,.
15075,668,The,DT
15076,668,constellation,NN
15077,668,of,IN
15078,668,the,DT
15079,668,Great,NNP
15080,668,Bear,NNP
15081,668,.,.
15082,669,6,LS
15083,669,.,.
15084,670,The,DT
15085,670,Pole,NNP
15086,670,Star,NNP
15087,670,.,.
15088,671,7,LS
15089,671,.,.
15090,672,Matanga,NNP
15091,672,was,VBD
15092,672,begotten,VBN
15093,672,upon,IN
15094,672,a,DT
15095,672,Brahmana,NNP
15096,672,woman,NN
15097,672,by,IN
15098,672,a,DT
15099,672,Sudra,NNP
15100,672,father,NN
15101,672,.,.
15102,673,8,LS
15103,673,.,.
15104,674,Charu,NNP
15105,674,is,VBZ
15106,674,properly,RB
15107,674,an,DT
15108,674,oblation,NN
15109,674,of,IN
15110,674,rice,NN
15111,674,",",","
15112,674,barley,NN
15113,674,",",","
15114,674,and,CC
15115,674,pulse,NN
15116,674,",",","
15117,674,boiled,VBN
15118,674,with,IN
15119,674,butter,NN
15120,674,and,CC
15121,674,milk,NN
15122,674,",",","
15123,674,for,IN
15124,674,presentation,NN
15125,674,to,IN
15126,674,the,DT
